feature,score
x_ori_892,19
x_ori_874,19
x_ori_157,18
x_ori_1052,18
x_ori_133,18
x_ori_72,18
x_ori_49,18
x_ori_503,18
x_ori_774,18
x_ori_678,18
x_ori_565,18
x_ori_1012,18
x_ori_438,18
x_ori_791,18
x_ori_944,18
x_ori_938,18
x_ori_216,17
x_ori_880,17
x_ori_487,17
x_ori_253,17
x_ori_578,17
x_ori_405,17
x_ori_568,17
x_ori_942,17
x_ori_650,17
x_ori_250,17
x_ori_428,17
x_ori_890,17
x_ori_41,17
x_ori_234,16
x_ori_81,16
x_ori_35,16
x_ori_40,16
x_ori_563,16
x_ori_529,16
x_ori_756,16
x_ori_225,16
x_ori_312,16
x_ori_103,16
x_ori_1041,16
x_ori_671,16
x_ori_907,15
x_ori_257,15
x_ori_772,15
x_ori_48,15
x_ori_733,15
x_ori_289,15
x_ori_246,15
x_ori_534,15
x_ori_351,15
x_ori_482,15
x_ori_236,15
x_ori_527,15
x_ori_551,15
x_ori_114,14
x_ori_279,14
x_ori_1068,14
x_ori_732,14
x_ori_14,14
x_ori_797,14
x_ori_243,14
x_ori_119,14
x_ori_535,14
x_ori_1015,14
x_ori_105,14
x_ori_596,14
x_ori_357,13
x_ori_537,13
x_ori_480,13
x_ori_218,13
x_ori_352,13
x_ori_949,13
x_ori_422,13
x_ori_4,13
x_ori_280,13
x_ori_388,13
x_ori_324,13
x_ori_559,13
x_ori_159,13
x_ori_1088,13
x_ori_459,13
x_ori_145,13
x_ori_775,13
x_ori_319,13
x_ori_187,13
x_ori_50,13
x_ori_730,13
x_ori_199,13
x_ori_467,12
x_ori_328,12
x_ori_887,12
x_ori_679,12
x_ori_531,12
x_ori_593,12
x_ori_32,12
x_ori_877,12
x_ori_598,12
x_ori_400,12
x_ori_51,12
x_ori_458,12
x_ori_307,12
x_ori_432,12
x_ori_947,12
x_ori_298,12
x_ori_37,12
x_ori_404,12
x_ori_674,12
x_ori_239,12
x_ori_891,12
x_ori_528,12
x_ori_45,11
x_ori_530,11
x_ori_238,11
x_ori_532,11
x_ori_131,11
x_ori_1043,11
x_ori_427,11
x_ori_36,11
x_ori_34,11
x_ori_242,11
x_ori_108,11
x_ori_308,11
x_ori_410,11
x_ori_61,11
x_ori_322,11
x_ori_580,11
x_ori_120,10
x_ori_63,10
x_ori_112,10
x_ori_1039,10
x_ori_536,10
x_ori_796,10
x_ori_597,10
x_ori_245,10
x_ori_465,10
x_ori_412,10
x_ori_383,10
x_ori_107,10
x_ori_793,10
x_ori_430,10
x_ori_904,10
x_ori_550,10
x_ori_134,10
x_ori_759,10
x_ori_945,10
x_ori_299,10
x_ori_712,10
x_ori_78,10
x_ori_118,10
x_ori_548,10
x_ori_886,10
x_ori_879,10
x_ori_136,9
x_ori_654,9
x_ori_326,9
x_ori_13,9
x_ori_399,9
x_ori_330,9
x_ori_39,9
x_ori_227,9
x_ori_44,9
x_ori_277,9
x_ori_908,9
x_ori_100,9
x_ori_142,9
x_ori_165,9
x_ori_617,9
x_ori_327,9
x_ori_417,9
x_ori_519,9
x_ori_778,9
x_ori_950,9
x_ori_141,9
x_ori_441,9
x_ori_407,9
x_ori_453,9
x_ori_64,9
x_ori_747,8
x_ori_440,8
x_ori_233,8
x_ori_694,8
x_ori_533,8
x_ori_65,8
x_ori_121,8
x_ori_429,8
x_ori_680,8
x_ori_684,8
x_ori_411,8
x_ori_978,8
x_ori_906,8
x_ori_306,8
x_ori_109,8
x_ori_323,8
x_ori_524,8
x_ori_648,8
x_ori_16,8
x_ori_883,8
x_ori_426,8
x_ori_106,8
x_ori_912,8
x_ori_70,8
x_ori_333,8
x_ori_406,8
x_ori_271,8
x_ori_821,8
x_ori_132,8
x_ori_24,8
x_ori_33,8
x_ori_334,8
x_ori_968,8
x_ori_302,8
x_ori_1014,8
x_ori_885,8
x_ori_918,8
x_ori_969,8
x_ori_895,7
x_ori_909,7
x_ori_329,7
x_ori_418,7
x_ori_780,7
x_ori_68,7
