feature,score
x_ori_259,36
x_ori_147,36
x_ori_252,36
x_ori_462,36
x_ori_896,36
x_ori_450,36
x_ori_389,36
x_ori_491,36
x_ori_154,35
x_ori_138,35
x_ori_137,35
x_ori_493,35
x_ori_609,34
x_ori_315,34
x_ori_876,34
x_ori_616,34
x_ori_478,33
x_ori_939,33
x_ori_101,33
x_ori_17,33
x_ori_42,33
x_ori_865,33
x_ori_225,32
x_ori_153,32
x_ori_30,32
x_ori_57,31
x_ori_139,31
x_ori_116,31
x_ori_477,31
x_ori_318,31
x_ori_241,31
x_ori_372,31
x_ori_59,31
x_ori_569,31
x_ori_347,31
x_ori_351,31
x_ori_872,31
x_ori_769,30
x_ori_220,30
x_ori_384,30
x_ori_555,30
x_ori_649,30
x_ori_725,30
x_ori_459,30
x_ori_235,30
x_ori_148,29
x_ori_695,29
x_ori_104,29
x_ori_317,29
x_ori_727,29
x_ori_942,28
x_ori_293,28
x_ori_373,28
x_ori_589,28
x_ori_498,28
x_ori_162,28
x_ori_278,27
x_ori_940,27
x_ori_11,27
x_ori_526,27
x_ori_612,27
x_ori_613,27
x_ori_31,27
x_ori_408,27
x_ori_345,27
x_ori_350,27
x_ori_311,27
x_ori_577,26
x_ori_513,26
x_ori_77,26
x_ori_152,26
x_ori_587,26
x_ori_503,26
x_ori_219,26
x_ori_313,26
x_ori_85,26
x_ori_156,25
x_ori_9,25
x_ori_76,25
x_ori_469,25
x_ori_562,25
x_ori_14,25
x_ori_90,25
x_ori_348,25
x_ori_88,25
x_ori_301,24
x_ori_228,24
x_ori_224,24
x_ori_457,24
x_ori_155,24
x_ori_291,24
x_ori_58,24
x_ori_129,24
x_ori_382,24
x_ori_75,24
x_ori_250,23
x_ori_199,23
x_ori_1009,23
x_ori_158,23
x_ori_230,23
x_ori_7,23
x_ori_294,23
x_ori_47,23
x_ori_588,23
x_ori_515,23
x_ori_875,23
x_ori_337,23
x_ori_1012,23
x_ori_91,23
x_ori_494,23
x_ori_392,22
x_ori_383,22
x_ori_499,22
x_ori_424,22
x_ori_859,22
x_ori_511,22
x_ori_102,22
x_ori_489,22
x_ori_232,22
x_ori_6,22
x_ori_146,22
x_ori_594,22
x_ori_604,21
x_ori_48,21
x_ori_753,21
x_ori_435,21
x_ori_933,21
x_ori_403,21
x_ori_496,21
x_ori_454,21
x_ori_349,21
x_ori_150,21
x_ori_87,21
x_ori_456,21
x_ori_80,21
x_ori_578,20
x_ori_99,20
x_ori_56,20
x_ori_312,20
x_ori_295,20
x_ori_1058,20
x_ori_678,20
x_ori_568,20
x_ori_97,20
x_ori_495,20
x_ori_38,20
x_ori_157,20
x_ori_557,20
x_ori_84,20
x_ori_874,20
x_ori_466,19
x_ori_487,19
x_ori_282,19
x_ori_559,19
x_ori_19,19
x_ori_21,19
x_ori_946,19
x_ori_239,19
x_ori_1011,19
x_ori_564,19
x_ori_497,18
x_ori_320,18
x_ori_941,18
x_ori_298,18
x_ori_556,18
x_ori_1010,18
x_ori_422,18
x_ori_319,18
x_ori_527,18
x_ori_52,18
x_ori_128,18
x_ori_626,17
x_ori_822,17
x_ori_623,17
x_ori_560,17
x_ori_255,17
x_ori_346,17
x_ori_12,17
x_ori_540,17
x_ori_671,17
x_ori_561,17
x_ori_756,17
x_ori_142,16
x_ori_357,16
x_ori_18,16
x_ori_316,16
x_ori_592,16
x_ori_402,16
x_ori_861,16
x_ori_774,16
x_ori_684,16
x_ori_32,16
x_ori_145,16
x_ori_530,15
x_ori_10,15
x_ori_432,15
x_ori_358,15
x_ori_45,15
x_ori_467,15
x_ori_776,15
x_ori_428,15
x_ori_579,15
x_ori_1013,15
x_ori_1040,15
x_ori_740,15
x_ori_890,15
x_ori_20,15
x_ori_271,15
x_ori_242,15
x_ori_322,15
x_ori_234,15
x_ori_86,15
x_ori_679,15
x_ori_27,15
x_ori_458,15
x_ori_1068,15
x_ori_567,15
x_ori_438,15
x_ori_26,15
x_ori_133,14
x_ori_81,14
x_ori_427,14
x_ori_944,14
x_ori_253,14
x_ori_236,14
x_ori_877,14
x_ori_1052,14
x_ori_50,14
x_ori_65,14
x_ori_529,14
x_ori_1061,14
x_ori_667,14
x_ori_33,14
x_ori_22,13
x_ori_23,13
x_ori_907,13
x_ori_306,13
x_ori_563,13
x_ori_429,13
x_ori_796,13
x_ori_24,13
x_ori_1039,13
x_ori_913,13
x_ori_733,13
x_ori_675,13
x_ori_536,13
x_ori_593,13
x_ori_878,13
x_ori_525,13
x_ori_535,13
x_ori_323,13
x_ori_887,13
x_ori_881,12
x_ori_524,12
x_ori_650,12
x_ori_61,12
x_ori_906,12
x_ori_620,12
x_ori_551,12
x_ori_909,12
x_ori_400,12
x_ori_945,12
x_ori_229,12
x_ori_441,12
x_ori_1041,12
x_ori_580,12
x_ori_329,12
x_ori_453,12
x_ori_44,12
x_ori_352,12
x_ori_565,12
x_ori_892,11
x_ori_597,11
x_ori_674,11
x_ori_74,11
x_ori_793,11
x_ori_905,11
x_ori_5,11
x_ori_480,11
x_ori_775,11
x_ori_405,11
x_ori_279,11
x_ori_34,11
x_ori_289,11
x_ori_880,11
x_ori_277,11
x_ori_412,11
x_ori_519,11
x_ori_39,11
x_ori_335,11
x_ori_388,10
x_ori_246,10
x_ori_299,10
x_ori_537,10
x_ori_328,10
x_ori_919,10
x_ori_888,10
x_ori_488,10
x_ori_743,10
x_ori_599,10
x_ori_558,10
x_ori_732,10
x_ori_430,10
x_ori_111,10
x_ori_41,10
x_ori_72,10
x_ori_823,10
x_ori_948,10
x_ori_1088,10
x_ori_415,10
x_ori_55,10
x_ori_325,10
x_ori_980,9
x_ori_132,9
x_ori_736,9
x_ori_904,9
x_ori_49,9
x_ori_893,9
x_ori_64,9
x_ori_759,9
x_ori_243,9
x_ori_280,9
x_ori_40,9
x_ori_297,9
x_ori_404,9
x_ori_107,9
x_ori_120,9
x_ori_304,9
x_ori_534,9
x_ori_326,9
x_ori_70,9
x_ori_114,9
x_ori_227,9
x_ori_416,9
x_ori_772,9
x_ori_938,9
x_ori_617,9
x_ori_533,9
x_ori_891,9
x_ori_108,9
x_ori_797,9
x_ori_1015,9
x_ori_949,9
x_ori_882,9
x_ori_465,9
x_ori_528,8
x_ori_399,8
x_ori_324,8
x_ori_755,8
x_ori_978,8
x_ori_778,8
x_ori_548,8
x_ori_791,8
x_ori_885,8
x_ori_969,8
x_ori_426,8
x_ori_943,8
x_ori_694,8
x_ori_879,8
x_ori_531,8
x_ori_68,8
x_ori_245,8
x_ori_437,8
x_ori_406,8
x_ori_1028,8
x_ori_947,8
x_ori_397,8
x_ori_141,8
x_ori_747,8
x_ori_827,8
x_ori_1082,7
x_ori_302,7
x_ori_95,7
x_ori_112,7
x_ori_654,7
x_ori_445,7
x_ori_780,7
x_ori_78,7
x_ori_13,7
x_ori_1044,7
x_ori_131,7
x_ori_899,7
x_ori_216,7
x_ori_63,7
x_ori_545,7
x_ori_354,7
x_ori_71,7
x_ori_307,7
x_ori_109,7
x_ori_886,7
x_ori_218,7
x_ori_134,7
x_ori_54,7
x_ori_238,7
x_ori_912,7
x_ori_596,7
x_ori_353,7
x_ori_119,7
x_ori_571,7
x_ori_413,7
x_ori_414,7
x_ori_35,7
x_ori_539,7
x_ori_106,7
x_ori_407,7
x_ori_103,7
x_ori_387,6
x_ori_821,6
x_ori_159,6
x_ori_140,6
x_ori_730,6
x_ori_100,6
x_ori_374,6
x_ori_444,6
x_ori_982,6
x_ori_625,6
x_ori_187,6
x_ori_1045,6
x_ori_739,6
x_ori_327,6
x_ori_110,6
x_ori_697,6
x_ori_15,6
x_ori_550,6
x_ori_165,6
x_ori_135,6
x_ori_773,6
x_ori_1083,6
x_ori_16,6
x_ori_334,6
x_ori_726,6
x_ori_336,6
x_ori_1085,6
x_ori_303,6
x_ori_66,6
x_ori_308,6
x_ori_1074,6
x_ori_585,5
x_ori_257,5
x_ori_900,5
x_ori_932,5
x_ori_520,5
x_ori_570,5
x_ori_653,5
x_ori_233,5
x_ori_629,5
x_ori_118,5
x_ori_440,5
x_ori_455,5
x_ori_446,5
x_ori_121,5
x_ori_884,5
x_ori_902,5
x_ori_380,5
x_ori_1086,5
x_ori_89,5
x_ori_105,5
x_ori_1056,5
x_ori_420,5
x_ori_648,5
x_ori_771,5
x_ori_963,5
x_ori_895,5
x_ori_898,5
x_ori_712,5
x_ori_598,5
x_ori_305,5
x_ori_409,5
x_ori_60,5
x_ori_378,5
x_ori_482,5
x_ori_381,5
x_ori_974,4
x_ori_379,4
x_ori_538,4
x_ori_566,4
x_ori_591,4
x_ori_863,4
x_ori_681,4
x_ori_950,4
x_ori_1078,4
x_ori_680,4
x_ori_735,4
x_ori_190,4
x_ori_448,4
x_ori_751,4
x_ori_484,4
x_ori_1035,4
x_ori_183,4
x_ori_386,4
x_ori_439,4
x_ori_197,4
x_ori_956,4
x_ori_1065,4
x_ori_1031,4
x_ori_62,4
x_ori_332,4
x_ori_331,4
x_ori_521,4
x_ori_449,4
x_ori_4,4
x_ori_1014,4
x_ori_1033,4
x_ori_1026,4
x_ori_1077,4
x_ori_894,4
x_ori_547,4
x_ori_541,4
x_ori_1070,3
x_ori_244,3
x_ori_951,3
x_ori_1027,3
x_ori_782,3
x_ori_237,3
x_ori_918,3
x_ori_595,3
x_ori_968,3
x_ori_972,3
x_ori_417,3
x_ori_481,3
x_ori_479,3
x_ori_1080,3
x_ori_777,3
x_ori_687,3
x_ori_1079,3
x_ori_523,3
x_ori_522,3
x_ori_376,3
x_ori_686,3
x_ori_375,3
x_ori_682,3
x_ori_410,3
x_ori_632,3
x_ori_966,3
x_ori_544,3
x_ori_718,3
x_ori_779,3
x_ori_37,3
x_ori_69,3
x_ori_452,3
x_ori_973,3
x_ori_254,3
x_ori_698,3
x_ori_713,3
x_ori_572,3
x_ori_670,3
x_ori_908,3
x_ori_136,3
x_ori_1090,3
x_ori_683,3
x_ori_897,3
x_ori_1073,3
x_ori_356,3
x_ori_546,3
x_ori_300,3
x_ori_1067,3
x_ori_543,3
x_ori_729,3
x_ori_532,3
x_ori_418,3
x_ori_1106,2
x_ori_699,2
x_ori_584,2
x_ori_1089,2
x_ori_991,2
x_ori_714,2
x_ori_998,2
x_ori_182,2
x_ori_746,2
x_ori_954,2
x_ori_709,2
x_ori_276,2
x_ori_1029,2
x_ori_517,2
x_ori_702,2
x_ori_761,2
x_ori_1046,2
x_ori_965,2
x_ori_586,2
x_ori_573,2
x_ori_903,2
x_ori_915,2
x_ori_762,2
x_ori_1017,2
x_ori_955,2
x_ori_985,2
x_ori_961,2
x_ori_701,2
x_ori_928,2
x_ori_1103,2
x_ori_663,2
x_ori_1019,2
x_ori_959,2
x_ori_799,2
x_ori_542,2
x_ori_273,2
x_ori_962,2
x_ori_767,2
x_ori_256,2
x_ori_910,2
x_ori_833,2
x_ori_67,2
x_ori_689,2
x_ori_638,2
x_ori_1057,2
x_ori_728,2
x_ori_628,2
x_ori_1081,2
x_ori_211,2
x_ori_964,2
x_ori_1036,2
x_ori_690,2
x_ori_1034,2
x_ori_1048,2
x_ori_442,2
x_ori_160,2
x_ori_1043,2
x_ori_901,2
x_ori_1097,2
x_ori_883,2
x_ori_1092,2
x_ori_979,2
x_ori_1016,2
x_ori_333,2
x_ori_1020,2
x_ori_925,2
x_ori_934,2
x_ori_355,2
x_ori_716,2
x_ori_843,1
x_ori_1095,1
x_ori_431,1
x_ori_664,1
x_ori_741,1
x_ori_1066,1
x_ori_161,1
x_ori_832,1
x_ori_443,1
x_ori_36,1
x_ori_917,1
x_ori_122,1
x_ori_46,1
x_ori_996,1
x_ori_953,1
x_ori_986,1
x_ori_421,1
x_ori_123,1
x_ori_1069,1
x_ori_856,1
x_ori_53,1
x_ori_401,1
x_ori_631,1
x_ori_960,1
x_ori_411,1
x_ori_693,1
x_ori_723,1
x_ori_1105,1
x_ori_763,1
x_ori_936,1
x_ori_574,1
x_ori_1115,1
x_ori_124,1
x_ori_692,1
x_ori_842,1
x_ori_1037,1
x_ori_835,1
x_ori_889,1
x_ori_749,1
x_ori_1038,1
x_ori_786,1
x_ori_659,1
x_ori_1087,1
x_ori_916,1
x_ori_434,1
x_ori_839,1
x_ori_719,1
x_ori_710,1
x_ori_764,1
x_ori_185,1
x_ori_1075,1
x_ori_738,1
x_ori_575,1
x_ori_1084,1
x_ori_268,1
x_ori_914,1
x_ori_989,1
x_ori_433,1
x_ori_745,1
x_ori_51,1
x_ori_636,1
x_ori_1072,1
x_ori_841,1
x_ori_957,1
x_ori_971,1
x_ori_377,1
x_ori_576,1
x_ori_296,1
x_ori_758,1
x_ori_1055,1
x_ori_836,1
x_ori_398,1
x_ori_419,1
x_ori_1018,1
x_ori_73,1
x_ori_927,1
x_ori_1096,1
x_ori_198,1
x_ori_619,1
x_ori_274,1
x_ori_1030,1
x_ori_330,1
x_ori_1091,1
x_ori_622,1
