feature,score
x_ori_861,23
x_ori_429,23
x_ori_165,23
x_ori_437,23
x_ori_480,23
x_ori_404,22
x_ori_16,22
x_ori_890,22
x_ori_440,22
x_ori_736,22
x_ori_453,22
x_ori_95,22
x_ori_759,22
x_ori_540,22
x_ori_726,22
x_ori_439,22
x_ori_891,22
x_ori_84,21
x_ori_773,21
x_ori_406,21
x_ori_823,21
x_ori_399,21
x_ori_236,21
x_ori_598,21
x_ori_413,21
x_ori_1041,21
x_ori_887,21
x_ori_118,21
x_ori_250,21
x_ori_271,21
x_ori_821,20
x_ori_739,20
x_ori_747,20
x_ori_648,20
x_ori_55,20
x_ori_716,20
x_ori_400,20
x_ori_44,20
x_ori_1090,20
x_ori_50,19
x_ori_145,19
x_ori_536,19
x_ori_5,19
x_ori_524,19
x_ori_969,19
x_ori_243,19
x_ori_33,19
x_ori_427,19
x_ori_323,19
x_ori_134,19
x_ori_567,19
x_ori_674,19
x_ori_570,19
x_ori_529,19
x_ori_68,18
x_ori_528,18
x_ori_298,18
x_ori_128,18
x_ori_279,18
x_ori_32,18
x_ori_412,18
x_ori_892,18
x_ori_895,17
x_ori_24,17
x_ori_1088,17
x_ori_653,17
x_ori_197,17
x_ori_593,17
x_ori_449,17
x_ori_1056,17
x_ori_827,17
x_ori_1048,17
x_ori_535,17
x_ori_322,16
x_ori_61,16
x_ori_654,16
x_ori_519,16
x_ori_625,16
x_ori_327,16
x_ori_302,16
x_ori_216,16
x_ori_10,16
x_ori_444,16
x_ori_239,16
x_ori_234,16
x_ori_107,16
x_ori_388,15
x_ori_415,15
x_ori_300,15
x_ori_793,15
x_ori_89,15
x_ori_597,15
x_ori_902,15
x_ori_525,15
x_ori_411,15
x_ori_531,15
x_ori_730,15
x_ori_111,15
x_ori_325,15
x_ori_778,15
x_ori_66,15
x_ori_246,15
x_ori_772,15
x_ori_906,15
x_ori_40,15
x_ori_329,15
x_ori_4,14
x_ori_670,14
x_ori_356,14
x_ori_233,14
x_ori_755,14
x_ori_109,14
x_ori_881,14
x_ori_443,14
x_ori_245,14
x_ori_78,14
x_ori_242,14
x_ori_546,14
x_ori_100,14
x_ori_328,14
x_ori_758,14
x_ori_229,14
x_ori_299,14
x_ori_397,14
x_ori_218,14
x_ori_683,14
x_ori_534,14
x_ori_36,14
x_ori_376,14
x_ori_1065,14
x_ori_108,14
x_ori_1067,14
x_ori_894,14
x_ori_596,13
x_ori_919,13
x_ori_352,13
x_ori_886,13
x_ori_238,13
x_ori_387,13
x_ori_326,13
x_ori_257,13
x_ori_308,13
x_ori_420,13
x_ori_1070,13
x_ori_374,13
x_ori_980,13
x_ori_297,13
x_ori_909,13
x_ori_482,13
x_ori_566,13
x_ori_378,13
x_ori_912,13
x_ori_330,13
x_ori_71,13
x_ori_718,13
x_ori_1043,13
x_ori_110,12
x_ori_878,12
x_ori_307,12
x_ori_1089,12
x_ori_112,12
x_ori_1035,12
x_ori_938,12
x_ori_51,12
x_ori_950,12
x_ori_227,12
x_ori_54,12
x_ori_572,12
x_ori_698,12
x_ori_142,12
x_ori_465,12
x_ori_63,12
x_ori_417,12
x_ori_64,12
x_ori_140,12
x_ori_595,12
x_ori_1074,11
x_ori_135,11
x_ori_715,11
x_ori_414,11
x_ori_1059,11
x_ori_375,11
x_ori_190,11
x_ori_908,11
x_ori_619,11
x_ori_379,11
x_ori_904,11
x_ori_545,11
x_ori_777,11
x_ori_37,11
x_ori_407,11
x_ori_888,11
x_ori_913,11
x_ori_948,11
x_ori_381,11
x_ori_699,11
x_ori_901,11
x_ori_735,11
x_ori_416,11
x_ori_426,10
x_ori_1018,10
x_ori_141,10
x_ori_331,10
x_ori_336,10
x_ori_305,10
x_ori_106,10
x_ori_697,10
x_ori_951,10
x_ori_419,10
x_ori_353,10
x_ori_918,10
x_ori_306,10
x_ori_743,10
x_ori_883,10
x_ori_842,10
x_ori_689,10
x_ori_978,10
x_ori_136,10
x_ori_332,10
x_ori_964,10
x_ori_548,10
x_ori_882,10
x_ori_889,9
x_ori_445,9
x_ori_681,9
x_ori_539,9
x_ori_541,9
x_ori_324,9
x_ori_1029,9
x_ori_953,9
x_ori_629,9
x_ori_729,9
x_ori_1027,9
x_ori_713,9
x_ori_885,9
x_ori_1047,9
x_ori_927,9
x_ori_522,9
x_ori_1086,9
x_ori_751,9
x_ori_410,9
x_ori_1082,9
x_ori_900,9
x_ori_447,9
x_ori_39,9
x_ori_304,9
x_ori_884,9
x_ori_448,8
x_ori_1073,8
x_ori_982,8
x_ori_915,8
x_ori_398,8
x_ori_1020,8
x_ori_182,8
x_ori_335,8
x_ori_484,8
x_ori_355,8
x_ori_779,8
x_ori_523,8
x_ori_386,8
x_ori_334,8
x_ori_41,8
x_ori_1064,8
x_ori_963,8
x_ori_1031,8
x_ori_1017,8
x_ori_898,8
x_ori_296,8
x_ori_632,8
x_ori_277,8
x_ori_591,8
x_ori_521,8
x_ori_571,8
x_ori_183,8
x_ori_1026,8
x_ori_925,8
x_ori_738,8
x_ori_960,8
x_ori_899,8
x_ori_131,8
x_ori_105,8
x_ori_442,8
x_ori_70,7
x_ori_1019,7
x_ori_631,7
x_ori_975,7
x_ori_121,7
x_ori_60,7
x_ori_455,7
x_ori_15,7
x_ori_1030,7
x_ori_893,7
x_ori_1097,7
x_ori_968,7
x_ori_1106,7
x_ori_690,7
x_ori_965,7
x_ori_62,7
x_ori_741,7
x_ori_401,7
x_ori_538,7
x_ori_132,7
x_ori_380,7
x_ori_244,7
x_ori_303,7
x_ori_13,7
x_ori_934,7
x_ori_947,7
x_ori_731,7
x_ori_479,7
x_ori_520,7
x_ori_1077,7
x_ori_446,6
x_ori_549,6
x_ori_418,6
x_ori_728,6
x_ori_35,6
x_ori_1032,6
x_ori_746,6
x_ori_826,6
x_ori_117,6
x_ori_985,6
x_ori_481,6
x_ori_1016,6
x_ori_897,6
x_ori_1100,6
x_ori_959,6
x_ori_879,6
x_ori_159,6
x_ori_932,6
x_ori_574,6
x_ori_354,6
x_ori_573,6
x_ori_550,6
x_ori_709,6
x_ori_663,6
x_ori_547,6
x_ori_954,6
x_ori_1085,6
x_ori_46,5
x_ori_585,5
x_ori_599,5
x_ori_65,5
x_ori_992,5
x_ori_1045,5
x_ori_988,5
x_ori_986,5
x_ori_1034,5
x_ori_1113,5
x_ori_1037,5
x_ori_780,5
x_ori_657,5
x_ori_973,5
x_ori_967,5
x_ori_1115,5
x_ori_714,5
x_ori_917,5
x_ori_1057,5
x_ori_544,5
x_ori_971,5
x_ori_1084,5
x_ori_979,5
x_ori_53,5
x_ori_1094,5
x_ori_1080,5
x_ori_582,4
x_ori_1112,4
x_ori_198,4
x_ori_771,4
x_ori_682,4
x_ori_961,4
x_ori_782,4
x_ori_333,4
x_ori_936,4
x_ori_863,4
x_ori_637,4
x_ori_421,4
x_ori_966,4
x_ori_256,4
x_ori_1038,4
x_ori_783,4
x_ori_69,4
x_ori_760,4
x_ori_73,4
x_ori_575,4
x_ori_957,4
x_ori_583,4
x_ori_1062,4
x_ori_914,4
x_ori_910,4
x_ori_622,4
x_ori_836,4
x_ori_799,4
x_ori_409,4
x_ori_903,4
x_ori_124,4
x_ori_1050,4
x_ori_1044,4
x_ori_452,4
x_ori_1098,4
x_ori_1092,4
x_ori_956,4
x_ori_1028,4
x_ori_1083,4
x_ori_1046,4
x_ori_543,4
x_ori_542,4
x_ori_581,4
x_ori_687,4
x_ori_1051,4
x_ori_431,3
x_ori_628,3
x_ori_258,3
x_ori_696,3
x_ori_701,3
x_ori_209,3
x_ori_268,3
x_ori_856,3
x_ori_576,3
x_ori_981,3
x_ori_1055,3
x_ori_833,3
x_ori_193,3
x_ori_1107,3
x_ori_661,3
x_ori_757,3
x_ori_1063,3
x_ori_254,3
x_ori_955,3
x_ori_974,3
x_ori_1078,3
x_ori_1087,3
x_ori_1095,3
x_ori_1096,3
x_ori_745,3
x_ori_433,2
x_ori_1072,2
x_ori_516,2
x_ori_161,2
x_ori_160,2
x_ori_517,2
x_ori_122,2
x_ori_990,2
x_ori_770,2
x_ori_1110,2
x_ori_831,2
x_ori_123,2
x_ori_786,2
x_ori_742,2
x_ori_377,2
x_ori_710,2
x_ori_664,2
x_ori_1053,2
x_ori_750,2
x_ori_270,2
x_ori_711,2
x_ori_843,2
x_ori_586,2
x_ori_838,2
x_ori_991,2
x_ori_761,2
x_ori_989,2
x_ori_977,2
x_ori_830,2
x_ori_734,2
x_ori_845,2
x_ori_972,2
x_ori_660,2
x_ori_958,2
x_ori_1079,2
x_ori_635,2
x_ori_983,2
x_ori_67,2
x_ori_1049,2
x_ori_1008,2
x_ori_1033,2
x_ori_1000,2
x_ori_749,2
x_ori_767,1
x_ori_840,1
x_ori_847,1
x_ori_768,1
x_ori_1108,1
x_ori_691,1
x_ori_724,1
x_ori_998,1
x_ori_765,1
x_ori_737,1
x_ori_483,1
x_ori_798,1
x_ori_274,1
x_ori_916,1
x_ori_850,1
x_ori_194,1
x_ori_700,1
x_ori_630,1
x_ori_267,1
x_ori_721,1
x_ori_804,1
x_ori_987,1
x_ori_702,1
x_ori_436,1
x_ori_911,1
x_ori_1081,1
x_ori_832,1
x_ori_952,1
x_ori_638,1
x_ori_685,1
x_ori_1093,1
x_ori_692,1
x_ori_269,1
x_ori_962,1
x_ori_686,1
x_ori_1091,1
x_ori_237,1
x_ori_434,1
x_ori_196,1
x_ori_781,1
x_ori_666,1
x_ori_276,1
x_ori_717,1
x_ori_762,1
x_ori_1101,1
x_ori_641,1
x_ori_1069,1
x_ori_1075,1
x_ori_1076,1
x_ori_185,1
x_ori_485,1
