feature,score
x_rank_682,135
x_rank_596,135
x_rank_521,135
x_rank_121,134
x_rank_130,134
x_rank_331,134
x_rank_101,133
x_rank_355,132
x_rank_550,129
x_rank_351,129
x_rank_89,128
x_rank_283,128
x_rank_356,128
x_rank_480,127
x_rank_199,127
x_rank_571,127
x_rank_488,125
x_rank_624,124
x_rank_298,123
x_rank_208,121
x_rank_543,120
x_rank_105,120
x_rank_520,120
x_rank_463,119
x_rank_726,119
x_rank_108,119
x_rank_193,118
x_rank_627,118
x_rank_228,118
x_rank_360,118
x_rank_276,117
x_rank_552,116
x_rank_563,116
x_rank_64,115
x_rank_297,115
x_rank_217,114
x_rank_525,114
x_rank_347,114
x_rank_593,113
x_rank_588,113
x_rank_619,113
x_rank_368,113
x_rank_128,111
x_rank_321,110
x_rank_610,110
x_rank_544,110
x_rank_654,110
x_rank_386,109
x_rank_381,108
x_rank_142,106
x_rank_568,105
x_rank_446,105
x_rank_484,104
x_rank_474,104
x_rank_688,103
x_rank_590,101
x_rank_639,99
x_rank_441,99
x_rank_88,98
x_rank_564,97
x_rank_551,97
x_rank_561,97
x_rank_517,96
x_rank_587,95
x_rank_135,95
x_rank_589,94
x_rank_459,94
x_rank_600,94
x_rank_608,94
x_rank_621,94
x_rank_572,93
x_rank_502,92
x_rank_660,92
x_rank_503,92
x_rank_478,91
x_rank_518,91
x_rank_370,91
x_rank_657,91
x_rank_188,90
x_rank_609,90
x_rank_123,90
x_rank_326,88
x_rank_599,87
x_rank_530,87
x_rank_583,87
x_rank_549,86
x_rank_509,86
x_rank_602,85
x_rank_628,85
x_rank_595,85
x_rank_618,84
x_rank_577,83
x_rank_490,83
x_rank_606,83
x_rank_181,83
x_rank_378,82
x_rank_314,81
x_rank_615,81
x_rank_43,80
x_rank_477,80
x_rank_546,80
x_rank_646,80
x_rank_640,80
x_rank_607,78
x_rank_548,78
x_rank_424,78
x_rank_506,78
x_rank_636,77
x_rank_641,77
x_rank_576,76
x_rank_482,75
x_rank_172,75
x_rank_545,75
x_rank_469,74
x_rank_630,74
x_rank_539,74
x_rank_505,73
x_rank_585,73
x_rank_578,73
x_rank_323,73
x_rank_536,72
x_rank_137,72
x_rank_581,72
x_rank_395,72
x_rank_687,71
x_rank_466,70
x_rank_328,70
x_rank_541,69
x_rank_649,69
x_rank_547,69
x_rank_554,67
x_rank_242,67
x_rank_227,67
x_rank_594,66
x_rank_645,66
x_rank_523,66
x_rank_312,65
x_rank_651,65
x_rank_643,65
x_rank_650,64
x_rank_559,64
x_rank_494,64
x_rank_672,64
x_rank_637,64
x_rank_510,63
x_rank_582,63
x_rank_592,63
x_rank_531,62
x_rank_467,62
x_rank_605,62
x_rank_200,62
x_rank_511,61
x_rank_635,61
x_rank_497,61
x_rank_560,61
x_rank_244,61
x_rank_485,60
x_rank_617,60
x_rank_626,60
x_rank_241,60
x_rank_483,59
x_rank_442,59
x_rank_492,59
x_rank_501,59
x_rank_555,59
x_rank_579,59
x_rank_659,58
x_rank_611,58
x_rank_670,58
x_rank_532,58
