feature,score
x_dis_489,82
x_dis_786,80
x_dis_98,80
x_dis_333,80
x_dis_638,79
x_dis_251,78
x_dis_448,78
x_dis_580,78
x_dis_16,77
x_dis_222,77
x_dis_155,77
x_dis_37,76
x_dis_118,76
x_dis_129,76
x_dis_1,76
x_dis_90,75
x_dis_789,75
x_dis_218,75
x_dis_461,75
x_dis_423,74
x_dis_460,74
x_dis_731,73
x_dis_14,73
x_dis_303,72
x_dis_239,72
x_dis_151,71
x_dis_5,71
x_dis_44,71
x_dis_249,70
x_dis_35,70
x_dis_9,70
x_dis_55,70
x_dis_8,70
x_dis_375,69
x_dis_246,69
x_dis_268,68
x_dis_198,68
x_dis_15,68
x_dis_204,68
x_dis_383,68
x_dis_272,67
x_dis_173,67
x_dis_234,67
x_dis_316,66
x_dis_294,66
x_dis_162,66
x_dis_116,66
x_dis_103,65
x_dis_167,65
x_dis_146,65
x_dis_254,64
x_dis_187,64
x_dis_136,64
x_dis_32,64
x_dis_586,64
x_dis_465,64
x_dis_183,64
x_dis_453,64
x_dis_84,64
x_dis_148,63
x_dis_595,63
x_dis_521,63
x_dis_557,63
x_dis_343,63
x_dis_476,62
x_dis_543,62
x_dis_113,62
x_dis_180,62
x_dis_93,62
x_dis_66,62
x_dis_6,61
x_dis_237,61
x_dis_80,61
x_dis_295,61
x_dis_533,61
x_dis_391,61
x_dis_109,60
x_dis_177,60
x_dis_74,60
x_dis_215,60
x_dis_587,60
x_dis_147,60
x_dis_488,60
x_dis_38,60
x_dis_213,59
x_dis_94,59
x_dis_126,59
x_dis_307,59
x_dis_67,59
x_dis_473,59
x_dis_99,59
x_dis_304,58
x_dis_525,58
x_dis_688,58
x_dis_624,58
x_dis_49,57
x_dis_278,57
x_dis_480,56
x_dis_216,55
x_dis_292,55
x_dis_264,55
x_dis_424,55
x_dis_61,55
x_dis_174,55
x_dis_590,55
x_dis_265,55
x_dis_191,55
x_dis_133,55
x_dis_75,55
x_dis_562,54
x_dis_3,54
x_dis_159,54
x_dis_740,54
x_dis_286,54
x_dis_202,54
x_dis_2,54
x_dis_197,53
x_dis_563,53
x_dis_571,53
x_dis_168,53
x_dis_599,53
x_dis_330,53
x_dis_206,53
x_dis_233,52
x_dis_104,52
x_dis_115,52
x_dis_339,52
x_dis_97,51
x_dis_119,51
x_dis_277,51
x_dis_607,51
x_dis_682,51
x_dis_300,51
x_dis_153,51
x_dis_33,50
x_dis_184,50
x_dis_296,50
x_dis_45,50
x_dis_658,50
x_dis_628,49
x_dis_315,49
x_dis_548,49
x_dis_724,49
x_dis_434,49
x_dis_256,49
x_dis_561,49
x_dis_282,49
x_dis_475,49
x_dis_575,49
x_dis_259,48
x_dis_446,48
x_dis_117,48
x_dis_260,48
x_dis_56,48
x_dis_784,48
x_dis_578,48
x_dis_349,48
x_dis_20,48
x_dis_618,48
x_dis_500,47
x_dis_610,47
x_dis_175,47
x_dis_350,47
x_dis_517,47
x_dis_91,47
x_dis_189,47
x_dis_609,47
x_dis_248,47
x_dis_305,47
x_dis_208,46
x_dis_83,46
x_dis_568,46
x_dis_50,46
x_dis_594,46
x_dis_273,46
x_dis_124,45
x_dis_519,45
x_dis_458,45
x_dis_87,45
x_dis_596,45
x_dis_291,45
x_dis_169,45
x_dis_36,45
x_dis_86,44
x_dis_496,44
x_dis_40,44
x_dis_122,44
x_dis_232,44
x_dis_356,44
x_dis_134,44
x_dis_643,44
x_dis_463,44
x_dis_781,44
x_dis_520,44
x_dis_288,44
x_dis_223,44
x_dis_267,44
x_dis_493,43
x_dis_156,43
x_dis_96,43
x_dis_179,43
x_dis_11,43
x_dis_564,43
x_dis_355,43
x_dis_420,43
x_dis_82,42
x_dis_269,42
x_dis_140,42
x_dis_130,42
x_dis_112,42
x_dis_546,42
x_dis_23,42
x_dis_687,42
x_dis_572,42
x_dis_551,42
x_dis_143,41
x_dis_550,41
x_dis_676,41
x_dis_17,41
x_dis_176,41
x_dis_114,41
x_dis_482,40
x_dis_474,40
x_dis_358,40
x_dis_21,40
x_dis_283,40
x_dis_54,40
x_dis_552,40
x_dis_310,40
x_dis_585,40
x_dis_157,40
x_dis_619,40
x_dis_160,40
x_dis_228,39
x_dis_322,39
x_dis_641,39
x_dis_621,39
x_dis_289,39
x_dis_335,39
x_dis_279,39
x_dis_100,39
x_dis_359,39
x_dis_459,39
x_dis_577,39
x_dis_85,39
x_dis_235,39
x_dis_106,39
x_dis_230,38
x_dis_211,38
x_dis_165,38
x_dis_608,38
x_dis_337,38
x_dis_64,38
x_dis_544,38
x_dis_163,38
x_dis_418,38
x_dis_12,37
x_dis_602,37
x_dis_172,37
x_dis_231,37
x_dis_600,37
x_dis_203,37
x_dis_654,37
x_dis_195,37
x_dis_318,37
x_dis_327,36
x_dis_24,36
x_dis_263,36
x_dis_555,36
x_dis_131,36
x_dis_490,36
x_dis_683,36
x_dis_182,36
x_dis_441,36
x_dis_592,36
x_dis_225,35
x_dis_589,35
x_dis_145,35
x_dis_492,35
x_dis_386,35
x_dis_306,35
x_dis_588,35
x_dis_298,35
x_dis_579,35
x_dis_662,35
x_dis_536,34
x_dis_120,34
x_dis_368,34
x_dis_541,34
x_dis_270,34
x_dis_502,34
x_dis_242,33
x_dis_127,33
x_dis_508,33
x_dis_135,33
x_dis_574,33
x_dis_357,33
x_dis_365,32
x_dis_164,32
x_dis_484,32
x_dis_321,32
x_dis_181,32
x_dis_523,32
x_dis_313,32
x_dis_150,32
x_dis_334,31
x_dis_276,31
x_dis_370,31
x_dis_701,31
x_dis_532,31
x_dis_125,31
x_dis_529,31
x_dis_244,31
x_dis_627,30
x_dis_511,30
x_dis_664,30
x_dis_656,30
x_dis_219,30
x_dis_650,30
x_dis_323,30
x_dis_351,30
x_dis_18,30
x_dis_558,30
x_dis_442,30
x_dis_509,30
x_dis_161,30
x_dis_649,30
x_dis_672,29
x_dis_154,29
x_dis_261,29
x_dis_576,29
x_dis_275,29
x_dis_626,29
x_dis_593,28
x_dis_200,28
x_dis_121,28
x_dis_227,28
x_dis_547,28
x_dis_101,28
x_dis_583,28
x_dis_604,28
x_dis_612,28
x_dis_506,28
x_dis_72,28
x_dis_645,28
x_dis_726,28
x_dis_549,28
x_dis_642,28
x_dis_738,28
x_dis_605,28
x_dis_630,27
x_dis_139,27
x_dis_326,27
x_dis_494,27
x_dis_581,27
x_dis_518,27
x_dis_466,27
x_dis_363,27
x_dis_665,27
x_dis_92,27
x_dis_41,27
x_dis_611,27
x_dis_257,26
x_dis_297,26
x_dis_317,26
x_dis_597,26
x_dis_569,26
x_dis_285,26
x_dis_530,26
x_dis_88,26
x_dis_469,26
x_dis_108,26
x_dis_344,26
x_dis_186,25
x_dis_110,25
x_dis_483,25
x_dis_794,25
x_dis_241,25
x_dis_328,25
x_dis_503,25
x_dis_635,25
x_dis_427,25
x_dis_640,25
x_dis_531,25
x_dis_675,25
x_dis_535,25
x_dis_545,25
x_dis_478,25
x_dis_425,25
x_dis_603,25
x_dis_559,25
x_dis_651,24
x_dis_637,24
x_dis_639,24
x_dis_663,24
x_dis_243,24
x_dis_657,24
x_dis_606,24
x_dis_467,24
x_dis_617,24
x_dis_123,23
x_dis_331,23
x_dis_620,23
x_dis_258,23
x_dis_210,23
x_dis_505,23
x_dis_625,23
x_dis_684,23
x_dis_396,23
x_dis_238,23
x_dis_510,23
x_dis_527,22
x_dis_485,22
x_dis_513,22
x_dis_616,22
x_dis_659,22
x_dis_367,22
x_dis_634,22
x_dis_534,21
x_dis_217,21
x_dis_646,21
x_dis_570,21
x_dis_352,21
x_dis_615,21
x_dis_614,21
x_dis_314,21
x_dis_526,21
x_dis_660,21
x_dis_497,21
x_dis_105,21
x_dis_320,20
x_dis_647,20
x_dis_636,20
x_dis_193,20
x_dis_364,20
x_dis_395,20
x_dis_205,20
x_dis_89,19
x_dis_43,19
x_dis_229,19
x_dis_240,19
x_dis_652,19
x_dis_693,19
x_dis_470,19
x_dis_582,18
x_dis_414,18
x_dis_255,18
x_dis_477,18
x_dis_565,18
x_dis_598,18
x_dis_402,18
x_dis_128,18
x_dis_408,18
x_dis_737,18
x_dis_515,18
x_dis_498,17
x_dis_360,17
x_dis_399,17
x_dis_394,17
x_dis_311,17
x_dis_670,17
x_dis_372,17
x_dis_393,17
x_dis_111,17
x_dis_245,17
x_dis_290,17
x_dis_556,17
x_dis_142,17
x_dis_308,17
x_dis_405,17
x_dis_378,17
x_dis_137,17
x_dis_280,16
x_dis_385,16
x_dis_362,16
x_dis_158,16
x_dis_495,16
x_dis_377,16
x_dis_539,16
x_dis_516,16
x_dis_501,15
x_dis_388,15
x_dis_567,15
x_dis_666,15
x_dis_491,15
x_dis_554,15
x_dis_392,15
x_dis_347,15
x_dis_107,15
x_dis_400,15
x_dis_188,15
x_dis_700,15
x_dis_149,14
x_dis_648,14
x_dis_361,14
x_dis_406,14
x_dis_438,14
x_dis_212,14
x_dis_250,14
x_dis_428,14
x_dis_524,14
x_dis_348,14
x_dis_481,14
x_dis_703,14
x_dis_622,14
x_dis_281,13
x_dis_560,13
x_dis_271,13
x_dis_381,13
x_dis_77,13
x_dis_685,13
x_dis_633,13
x_dis_704,13
x_dis_409,13
x_dis_690,12
x_dis_717,12
x_dis_404,12
x_dis_514,12
x_dis_669,12
x_dis_573,12
x_dis_512,12
x_dis_376,12
x_dis_312,11
x_dis_613,11
x_dis_725,11
x_dis_661,11
x_dis_274,11
x_dis_668,11
x_dis_371,11
x_dis_708,11
x_dis_691,11
x_dis_444,11
x_dis_696,11
x_dis_540,10
x_dis_59,10
x_dis_746,10
x_dis_795,10
x_dis_671,10
x_dis_413,9
x_dis_387,9
x_dis_762,9
x_dis_443,9
x_dis_566,9
x_dis_553,9
x_dis_102,9
x_dis_389,9
x_dis_504,9
x_dis_199,9
x_dis_538,9
x_dis_713,9
x_dis_689,9
x_dis_373,8
x_dis_735,8
x_dis_412,8
x_dis_302,8
x_dis_697,8
x_dis_214,8
x_dis_591,8
x_dis_455,8
x_dis_629,8
x_dis_456,8
x_dis_644,8
x_dis_379,8
x_dis_537,8
x_dis_720,8
x_dis_224,7
x_dis_623,7
x_dis_397,7
x_dis_220,7
x_dis_398,7
x_dis_719,7
x_dis_709,7
x_dis_711,7
x_dis_705,7
x_dis_411,7
x_dis_419,7
x_dis_716,7
x_dis_686,7
x_dis_745,6
x_dis_728,6
x_dis_777,6
x_dis_667,6
x_dis_451,6
x_dis_433,6
x_dis_507,6
x_dis_778,6
x_dis_721,6
x_dis_706,6
x_dis_499,6
x_dis_384,6
x_dis_727,6
x_dis_698,6
x_dis_714,6
x_dis_677,6
x_dis_209,6
x_dis_417,5
x_dis_401,5
x_dis_699,5
x_dis_768,5
x_dis_632,5
x_dis_449,5
x_dis_171,5
x_dis_403,5
x_dis_252,5
x_dis_374,5
x_dis_487,5
x_dis_744,5
x_dis_486,5
x_dis_765,5
x_dis_752,5
x_dis_674,4
x_dis_293,4
x_dis_429,4
x_dis_799,4
x_dis_416,4
x_dis_653,4
x_dis_340,4
x_dis_749,4
x_dis_468,4
x_dis_287,4
x_dis_730,4
x_dis_757,4
x_dis_430,4
x_dis_680,4
x_dis_631,4
x_dis_410,4
x_dis_747,4
x_dis_673,3
x_dis_702,3
x_dis_796,3
x_dis_407,3
x_dis_678,3
x_dis_718,3
x_dis_760,3
x_dis_679,3
x_dis_601,3
x_dis_447,3
x_dis_380,3
x_dis_692,3
x_dis_353,3
x_dis_707,3
x_dis_712,3
x_dis_729,3
x_dis_783,3
x_dis_774,3
x_dis_756,3
x_dis_773,3
x_dis_772,2
x_dis_390,2
x_dis_723,2
x_dis_801,2
x_dis_722,2
x_dis_681,2
x_dis_694,2
x_dis_741,2
x_dis_750,2
x_dis_753,2
x_dis_787,1
x_dis_782,1
x_dis_770,1
x_dis_763,1
x_dis_452,1
x_dis_710,1
x_dis_797,1
x_dis_792,1
x_dis_798,1
