feature,score
x_dis_263,8
x_dis_527,8
x_dis_553,8
x_dis_137,8
x_dis_88,8
x_dis_220,8
x_dis_558,8
x_dis_617,8
x_dis_565,8
x_dis_467,8
x_dis_611,8
x_dis_524,8
x_dis_320,7
x_dis_392,7
x_dis_505,7
x_dis_669,7
x_dis_43,7
x_dis_396,7
x_dis_516,7
x_dis_670,7
x_dis_622,7
x_dis_442,7
x_dis_312,7
x_dis_107,6
x_dis_250,6
x_dis_240,6
x_dis_438,6
x_dis_651,6
x_dis_704,6
x_dis_427,6
x_dis_705,6
x_dis_513,6
x_dis_671,6
x_dis_644,6
x_dis_378,6
x_dis_663,6
x_dis_666,6
x_dis_498,6
x_dis_526,5
x_dis_573,5
x_dis_290,5
x_dis_188,5
x_dis_700,5
x_dis_199,5
x_dis_323,5
x_dis_749,5
x_dis_360,5
x_dis_409,5
x_dis_730,5
x_dis_717,5
x_dis_497,5
x_dis_660,5
x_dis_59,5
x_dis_376,5
x_dis_402,5
x_dis_725,5
x_dis_537,5
x_dis_447,4
x_dis_507,4
x_dis_102,4
x_dis_271,4
x_dis_280,4
x_dis_388,4
x_dis_455,4
x_dis_238,4
x_dis_556,4
x_dis_408,4
x_dis_210,4
x_dis_510,4
x_dis_352,4
x_dis_444,4
x_dis_633,4
x_dis_414,4
x_dis_481,4
x_dis_737,4
x_dis_504,4
x_dis_699,4
x_dis_686,3
x_dis_801,3
x_dis_361,3
x_dis_387,3
x_dis_703,3
x_dis_632,3
x_dis_224,3
x_dis_713,3
x_dis_397,3
x_dis_380,3
x_dis_591,3
x_dis_398,3
x_dis_281,3
x_dis_433,3
x_dis_613,3
x_dis_425,3
x_dis_661,3
x_dis_245,3
x_dis_696,3
x_dis_379,3
x_dis_451,3
x_dis_405,3
x_dis_229,3
x_dis_456,3
x_dis_540,3
x_dis_428,3
x_dis_372,3
x_dis_728,2
x_dis_293,2
x_dis_403,2
x_dis_691,2
x_dis_787,2
x_dis_410,2
x_dis_209,2
x_dis_417,2
x_dis_443,2
x_dis_449,2
x_dis_393,2
x_dis_631,2
x_dis_681,2
x_dis_255,2
x_dis_389,2
x_dis_353,2
x_dis_158,2
x_dis_708,2
x_dis_287,2
x_dis_709,2
x_dis_77,2
x_dis_689,2
x_dis_401,2
x_dis_171,2
x_dis_416,2
x_dis_371,2
x_dis_692,2
x_dis_741,2
x_dis_374,2
x_dis_538,2
x_dis_400,2
x_dis_385,2
x_dis_707,2
x_dis_404,2
x_dis_716,2
x_dis_727,2
x_dis_697,2
x_dis_394,2
x_dis_274,2
x_dis_698,2
x_dis_567,2
x_dis_680,2
x_dis_243,2
x_dis_674,2
x_dis_623,2
x_dis_499,2
x_dis_774,2
x_dis_629,2
x_dis_477,2
x_dis_798,1
x_dis_777,1
x_dis_762,1
x_dis_772,1
x_dis_746,1
x_dis_768,1
x_dis_340,1
x_dis_214,1
x_dis_721,1
x_dis_486,1
x_dis_679,1
x_dis_411,1
x_dis_719,1
x_dis_413,1
x_dis_753,1
x_dis_718,1
x_dis_770,1
x_dis_711,1
x_dis_677,1
x_dis_747,1
x_dis_760,1
x_dis_702,1
x_dis_714,1
x_dis_390,1
x_dis_795,1
x_dis_452,1
x_dis_710,1
x_dis_673,1
x_dis_653,1
x_dis_429,1
x_dis_407,1
x_dis_430,1
x_dis_729,1
