feature,score
x_dis_99,53
x_dis_488,53
x_dis_724,53
x_dis_204,53
x_dis_3,53
x_dis_176,52
x_dis_437,52
x_dis_5,52
x_dis_32,52
x_dis_75,52
x_dis_658,52
x_dis_66,52
x_dis_189,52
x_dis_232,52
x_dis_578,51
x_dis_480,51
x_dis_169,51
x_dis_265,51
x_dis_335,51
x_dis_463,50
x_dis_318,50
x_dis_282,50
x_dis_136,49
x_dis_254,49
x_dis_272,49
x_dis_543,49
x_dis_198,49
x_dis_277,49
x_dis_330,49
x_dis_216,49
x_dis_548,49
x_dis_315,49
x_dis_587,48
x_dis_97,48
x_dis_300,48
x_dis_45,47
x_dis_122,47
x_dis_260,47
x_dis_688,47
x_dis_246,47
x_dis_500,47
x_dis_458,47
x_dis_256,47
x_dis_628,46
x_dis_493,46
x_dis_474,46
x_dis_114,46
x_dis_191,46
x_dis_119,46
x_dis_525,46
x_dis_307,45
x_dis_156,45
x_dis_124,45
x_dis_215,45
x_dis_599,45
x_dis_91,45
x_dis_571,45
x_dis_162,45
x_dis_113,45
x_dis_595,45
x_dis_350,45
x_dis_267,45
x_dis_337,45
x_dis_159,45
x_dis_83,44
x_dis_358,44
x_dis_564,44
x_dis_575,44
x_dis_259,44
x_dis_231,44
x_dis_596,44
x_dis_517,44
x_dis_21,43
x_dis_174,43
x_dis_446,43
x_dis_641,43
x_dis_100,43
x_dis_115,43
x_dis_420,43
x_dis_424,43
x_dis_6,43
x_dis_33,42
x_dis_568,42
x_dis_64,42
x_dis_202,42
x_dis_286,42
x_dis_223,42
x_dis_109,42
x_dis_106,41
x_dis_441,41
x_dis_606,41
x_dis_96,41
x_dis_619,41
x_dis_248,41
x_dis_143,41
x_dis_40,41
x_dis_225,40
x_dis_520,40
x_dis_17,40
x_dis_551,40
x_dis_184,40
x_dis_687,40
x_dis_453,40
x_dis_195,40
x_dis_359,40
x_dis_273,39
x_dis_172,39
x_dis_112,39
x_dis_562,39
x_dis_339,39
x_dis_305,39
x_dis_285,39
x_dis_219,39
x_dis_519,38
x_dis_494,38
x_dis_484,38
x_dis_11,38
x_dis_490,38
x_dis_18,38
x_dis_592,38
x_dis_310,38
x_dis_233,38
x_dis_54,37
x_dis_165,37
x_dis_588,37
x_dis_585,37
x_dis_621,37
x_dis_23,37
x_dis_163,37
x_dis_296,36
x_dis_502,36
x_dis_211,36
x_dis_206,36
x_dis_131,35
x_dis_589,35
x_dis_610,35
x_dis_270,35
x_dis_85,35
x_dis_600,35
x_dis_654,35
x_dis_20,35
x_dis_87,35
x_dis_120,35
x_dis_492,35
x_dis_607,35
x_dis_117,34
x_dis_496,34
x_dis_351,34
x_dis_349,34
x_dis_283,34
x_dis_228,34
x_dis_784,34
x_dis_203,34
x_dis_630,34
x_dis_552,34
x_dis_549,34
x_dis_12,34
x_dis_650,33
x_dis_334,33
x_dis_466,33
x_dis_583,33
x_dis_609,33
x_dis_41,33
x_dis_134,33
x_dis_104,33
x_dis_545,33
x_dis_235,32
x_dis_577,32
x_dis_24,32
x_dis_483,32
x_dis_157,32
x_dis_738,32
x_dis_616,32
x_dis_590,32
x_dis_261,32
x_dis_581,31
x_dis_182,31
x_dis_625,31
x_dis_356,31
x_dis_509,31
x_dis_101,31
x_dis_288,31
x_dis_130,31
x_dis_605,30
x_dis_541,30
x_dis_594,30
x_dis_257,30
x_dis_572,30
x_dis_36,30
x_dis_322,30
x_dis_175,30
x_dis_326,29
x_dis_150,29
x_dis_258,29
x_dis_645,29
x_dis_289,29
x_dis_205,29
x_dis_418,29
x_dis_529,29
x_dis_602,29
x_dis_550,29
x_dis_327,29
x_dis_639,29
x_dis_640,28
x_dis_92,28
x_dis_208,28
x_dis_491,28
x_dis_523,28
x_dis_217,28
x_dis_511,28
x_dis_478,28
x_dis_368,28
x_dis_357,28
x_dis_154,27
x_dis_376,27
x_dis_145,27
x_dis_459,27
x_dis_676,27
x_dis_227,27
x_dis_72,27
x_dis_503,27
x_dis_86,27
x_dis_559,27
x_dis_612,27
x_dis_291,26
x_dis_242,26
x_dis_508,26
x_dis_555,26
x_dis_646,26
x_dis_603,26
x_dis_121,26
x_dis_355,26
x_dis_569,26
x_dis_635,26
x_dis_664,26
x_dis_627,25
x_dis_643,25
x_dis_683,25
x_dis_127,25
x_dis_781,25
x_dis_604,25
x_dis_370,25
x_dis_726,25
x_dis_298,25
x_dis_518,25
x_dis_311,25
x_dis_637,25
x_dis_530,25
x_dis_110,25
x_dis_306,25
x_dis_544,25
x_dis_137,24
x_dis_675,24
x_dis_527,24
x_dis_321,24
x_dis_570,24
x_dis_546,24
x_dis_505,24
x_dis_365,24
x_dis_140,24
x_dis_276,24
x_dis_56,23
x_dis_662,23
x_dis_506,23
x_dis_582,23
x_dis_485,23
x_dis_526,23
x_dis_179,22
x_dis_576,22
x_dis_534,22
x_dis_108,22
x_dis_181,22
x_dis_617,22
x_dis_317,22
x_dis_597,22
x_dis_128,22
x_dis_244,22
x_dis_579,22
x_dis_328,21
x_dis_558,21
x_dis_657,21
x_dis_241,21
x_dis_186,21
x_dis_193,21
x_dis_482,21
x_dis_536,21
x_dis_642,21
x_dis_649,21
x_dis_363,21
x_dis_135,21
x_dis_515,20
x_dis_672,20
x_dis_794,20
x_dis_535,20
x_dis_367,20
x_dis_634,20
x_dis_620,20
x_dis_663,20
x_dis_344,20
x_dis_684,20
x_dis_652,20
x_dis_142,20
x_dis_200,19
x_dis_250,19
x_dis_125,19
x_dis_539,19
x_dis_615,19
x_dis_386,19
x_dis_240,19
x_dis_123,19
x_dis_614,19
x_dis_531,19
x_dis_553,19
x_dis_670,19
x_dis_665,18
x_dis_323,18
x_dis_313,18
x_dis_392,18
x_dis_510,18
x_dis_651,18
x_dis_89,18
x_dis_388,18
x_dis_626,18
x_dis_636,18
x_dis_656,18
x_dis_139,18
x_dis_378,18
x_dis_425,18
x_dis_554,18
x_dis_547,18
x_dis_275,18
x_dis_308,18
x_dis_516,18
x_dis_377,17
x_dis_230,17
x_dis_348,17
x_dis_263,17
x_dis_362,17
x_dis_470,17
x_dis_469,17
x_dis_501,17
x_dis_611,17
x_dis_647,17
x_dis_659,17
x_dis_644,17
x_dis_271,16
x_dis_537,16
x_dis_622,16
x_dis_360,16
x_dis_314,16
x_dis_320,15
x_dis_690,15
x_dis_574,15
x_dis_497,15
x_dis_331,15
x_dis_532,15
x_dis_409,15
x_dis_399,15
x_dis_381,15
x_dis_481,15
x_dis_717,15
x_dis_633,15
x_dis_255,14
x_dis_666,14
x_dis_361,14
x_dis_297,14
x_dis_467,14
x_dis_395,14
x_dis_648,14
x_dis_290,14
x_dis_347,14
x_dis_364,14
x_dis_693,14
x_dis_408,14
x_dis_560,14
x_dis_565,14
x_dis_556,14
x_dis_385,14
x_dis_444,13
x_dis_149,13
x_dis_660,13
x_dis_105,13
x_dis_442,13
x_dis_524,13
x_dis_238,13
x_dis_312,13
x_dis_43,13
x_dis_88,13
x_dis_243,13
x_dis_402,13
x_dis_514,13
x_dis_396,12
x_dis_111,12
x_dis_161,12
x_dis_379,12
x_dis_498,12
x_dis_668,12
x_dis_393,12
x_dis_224,12
x_dis_701,12
x_dis_77,12
x_dis_427,12
x_dis_593,11
x_dis_210,11
x_dis_394,11
x_dis_438,11
x_dis_102,11
x_dis_512,11
x_dis_188,11
x_dis_212,10
x_dis_725,10
x_dis_671,10
x_dis_696,10
x_dis_405,10
x_dis_380,10
x_dis_413,10
x_dis_107,10
x_dis_245,9
x_dis_702,9
x_dis_762,9
x_dis_371,9
x_dis_414,9
x_dis_199,9
x_dis_411,9
x_dis_406,9
x_dis_747,9
x_dis_567,9
x_dis_513,9
x_dis_697,9
x_dis_700,9
x_dis_428,8
x_dis_400,8
x_dis_507,8
x_dis_416,8
x_dis_389,8
x_dis_443,8
x_dis_686,8
x_dis_352,8
x_dis_430,8
x_dis_795,8
x_dis_495,8
x_dis_456,8
x_dis_447,8
x_dis_566,8
x_dis_281,8
x_dis_209,7
x_dis_387,7
x_dis_302,7
x_dis_573,7
x_dis_171,7
x_dis_372,7
x_dis_661,7
x_dis_59,7
x_dis_598,7
x_dis_741,7
x_dis_404,7
x_dis_709,7
x_dis_538,7
x_dis_749,7
x_dis_708,6
x_dis_287,6
x_dis_280,6
x_dis_752,6
x_dis_433,6
x_dis_158,6
x_dis_703,6
x_dis_613,6
x_dis_689,6
x_dis_540,6
x_dis_737,6
x_dis_499,6
x_dis_713,5
x_dis_417,5
x_dis_730,5
x_dis_220,5
x_dis_455,5
x_dis_667,5
x_dis_384,5
x_dis_719,5
x_dis_504,5
x_dis_412,5
x_dis_623,5
x_dis_410,5
x_dis_293,5
x_dis_685,5
x_dis_673,5
x_dis_374,5
x_dis_229,5
x_dis_714,5
x_dis_698,5
x_dis_770,5
x_dis_704,5
x_dis_486,5
x_dis_274,4
x_dis_720,4
x_dis_629,4
x_dis_398,4
x_dis_214,4
x_dis_429,4
x_dis_777,4
x_dis_477,4
x_dis_746,4
x_dis_765,4
x_dis_591,3
x_dis_745,3
x_dis_699,3
x_dis_716,3
x_dis_403,3
x_dis_487,3
x_dis_669,3
x_dis_711,3
x_dis_340,3
x_dis_691,3
x_dis_435,3
x_dis_721,3
x_dis_707,3
x_dis_419,3
x_dis_252,3
x_dis_778,3
x_dis_712,3
x_dis_727,3
x_dis_678,3
x_dis_373,3
x_dis_792,3
x_dis_705,3
x_dis_653,2
x_dis_801,2
x_dis_680,2
x_dis_81,2
x_dis_763,2
x_dis_774,2
x_dis_787,2
x_dis_757,2
x_dis_449,2
x_dis_407,2
x_dis_783,2
x_dis_681,2
x_dis_401,2
x_dis_744,2
x_dis_679,2
x_dis_468,2
x_dis_390,2
x_dis_631,2
x_dis_632,2
x_dis_674,2
x_dis_797,1
x_dis_723,1
x_dis_729,1
x_dis_799,1
x_dis_718,1
x_dis_452,1
x_dis_706,1
x_dis_788,1
x_dis_768,1
x_dis_798,1
x_dis_397,1
x_dis_728,1
x_dis_735,1
x_dis_421,1
x_dis_760,1
x_dis_780,1
x_dis_782,1
x_dis_694,1
x_dis_710,1
x_dis_773,1
