feature,score
x_rank_204,95
x_rank_471,95
x_rank_198,94
x_rank_731,94
x_rank_167,93
x_rank_733,93
x_rank_234,93
x_rank_93,93
x_rank_5,92
x_rank_14,92
x_rank_61,92
x_rank_253,92
x_rank_94,91
x_rank_292,91
x_rank_300,91
x_rank_36,91
x_rank_472,89
x_rank_282,89
x_rank_10,88
x_rank_343,87
x_rank_251,87
x_rank_50,87
x_rank_66,87
x_rank_179,85
x_rank_82,85
x_rank_784,85
x_rank_277,85
x_rank_126,85
x_rank_269,84
x_rank_457,84
x_rank_134,83
x_rank_119,83
x_rank_136,82
x_rank_211,82
x_rank_173,81
x_rank_267,81
x_rank_740,81
x_rank_327,81
x_rank_2,80
x_rank_169,80
x_rank_311,80
x_rank_85,80
x_rank_278,79
x_rank_15,79
x_rank_203,79
x_rank_32,79
x_rank_272,78
x_rank_320,78
x_rank_233,78
x_rank_219,78
x_rank_176,78
x_rank_147,78
x_rank_118,77
x_rank_232,77
x_rank_246,77
x_rank_248,76
x_rank_56,76
x_rank_83,76
x_rank_124,76
x_rank_156,75
x_rank_476,75
x_rank_330,75
x_rank_195,74
x_rank_794,73
x_rank_116,73
x_rank_450,73
x_rank_45,73
x_rank_3,73
x_rank_84,73
x_rank_235,73
x_rank_91,72
x_rank_162,71
x_rank_189,71
x_rank_74,71
x_rank_462,71
x_rank_8,71
x_rank_454,71
x_rank_279,71
x_rank_448,70
x_rank_223,70
x_rank_96,70
x_rank_202,69
x_rank_216,69
x_rank_153,69
x_rank_159,69
x_rank_40,69
x_rank_461,69
x_rank_291,69
x_rank_265,69
x_rank_310,68
x_rank_20,68
x_rank_140,68
x_rank_335,68
x_rank_174,68
x_rank_54,67
x_rank_165,67
x_rank_164,67
x_rank_109,67
x_rank_254,66
x_rank_489,66
x_rank_86,66
x_rank_145,66
x_rank_160,66
x_rank_308,66
x_rank_100,65
x_rank_339,65
x_rank_315,65
x_rank_305,65
x_rank_175,65
x_rank_350,65
x_rank_464,64
x_rank_112,64
x_rank_106,64
x_rank_114,63
x_rank_154,63
x_rank_143,63
x_rank_33,63
x_rank_479,63
x_rank_55,62
x_rank_638,62
x_rank_125,62
x_rank_104,62
x_rank_334,62
x_rank_307,62
x_rank_322,61
x_rank_349,61
x_rank_191,60
x_rank_117,59
x_rank_260,59
x_rank_17,59
x_rank_163,59
x_rank_87,59
x_rank_122,58
x_rank_258,58
x_rank_225,58
x_rank_437,58
x_rank_295,57
x_rank_526,57
x_rank_24,57
x_rank_120,57
x_rank_473,57
x_rank_286,57
x_rank_206,56
x_rank_357,56
x_rank_363,56
x_rank_423,56
x_rank_575,56
x_rank_460,56
x_rank_358,55
x_rank_6,55
x_rank_288,54
x_rank_493,54
x_rank_150,54
x_rank_184,53
x_rank_359,52
x_rank_23,52
x_rank_337,52
x_rank_434,52
x_rank_11,52
x_rank_131,52
x_rank_458,52
x_rank_270,51
x_rank_273,51
x_rank_110,50
x_rank_724,50
x_rank_306,49
x_rank_285,49
x_rank_127,49
x_rank_186,49
x_rank_500,49
x_rank_557,49
x_rank_297,48
x_rank_18,48
x_rank_182,48
x_rank_355,47
x_rank_72,47
x_rank_418,47
x_rank_21,46
x_rank_475,46
x_rank_231,46
x_rank_275,46
x_rank_365,45
x_rank_386,45
x_rank_562,45
x_rank_317,45
x_rank_356,44
x_rank_41,44
x_rank_627,44
x_rank_199,44
x_rank_533,44
x_rank_208,43
x_rank_654,43
x_rank_139,43
x_rank_682,43
x_rank_580,43
x_rank_313,43
x_rank_261,42
x_rank_12,42
x_rank_344,42
x_rank_347,42
x_rank_276,41
x_rank_596,41
x_rank_519,41
x_rank_331,41
x_rank_624,41
x_rank_289,40
x_rank_521,40
x_rank_593,40
x_rank_115,40
x_rank_157,40
x_rank_360,40
x_rank_488,39
x_rank_550,39
x_rank_228,39
x_rank_283,39
x_rank_92,39
x_rank_161,39
x_rank_381,38
x_rank_465,38
x_rank_130,37
x_rank_257,37
x_rank_571,37
x_rank_395,37
x_rank_368,36
x_rank_609,36
x_rank_615,36
x_rank_621,36
x_rank_588,36
x_rank_525,35
x_rank_544,35
x_rank_660,35
x_rank_370,35
x_rank_441,35
x_rank_105,34
x_rank_321,34
x_rank_298,34
x_rank_688,34
x_rank_121,34
x_rank_618,34
x_rank_314,34
x_rank_101,33
x_rank_600,33
x_rank_520,33
x_rank_128,33
x_rank_561,33
x_rank_188,32
x_rank_478,32
x_rank_619,32
x_rank_351,32
x_rank_474,32
x_rank_193,32
x_rank_446,32
x_rank_490,32
x_rank_108,31
x_rank_583,31
x_rank_599,31
x_rank_484,31
x_rank_463,31
x_rank_543,31
x_rank_503,31
x_rank_568,31
x_rank_657,31
x_rank_135,31
x_rank_551,31
x_rank_172,30
x_rank_726,30
x_rank_606,30
x_rank_641,30
x_rank_608,30
x_rank_586,30
x_rank_590,30
x_rank_477,29
x_rank_587,29
x_rank_181,29
x_rank_552,29
x_rank_502,29
x_rank_480,29
x_rank_64,29
x_rank_242,28
x_rank_610,28
x_rank_509,28
x_rank_576,27
x_rank_217,27
x_rank_646,27
x_rank_639,27
x_rank_564,26
x_rank_459,26
x_rank_545,26
x_rank_517,26
x_rank_636,26
x_rank_142,26
x_rank_424,25
x_rank_563,25
x_rank_651,25
x_rank_546,25
x_rank_89,25
x_rank_88,25
x_rank_378,24
x_rank_323,24
x_rank_328,24
x_rank_630,24
x_rank_582,24
x_rank_494,24
x_rank_628,24
x_rank_640,24
x_rank_663,24
x_rank_637,24
x_rank_241,24
x_rank_123,23
x_rank_578,23
x_rank_626,23
x_rank_367,23
x_rank_602,23
x_rank_548,23
x_rank_541,23
x_rank_645,23
x_rank_589,23
x_rank_326,23
x_rank_530,23
x_rank_547,23
x_rank_643,23
x_rank_672,22
x_rank_511,22
x_rank_572,22
x_rank_635,22
x_rank_496,22
x_rank_482,22
x_rank_555,22
x_rank_687,22
x_rank_518,21
x_rank_581,21
x_rank_513,21
x_rank_595,21
x_rank_560,21
x_rank_592,21
x_rank_506,21
x_rank_611,21
x_rank_523,21
x_rank_227,20
x_rank_559,20
x_rank_487,20
x_rank_569,20
x_rank_577,20
x_rank_658,20
x_rank_549,20
x_rank_607,20
x_rank_536,20
x_rank_531,20
x_rank_244,19
x_rank_312,19
x_rank_205,19
x_rank_505,19
x_rank_585,19
x_rank_111,19
x_rank_666,19
x_rank_539,19
x_rank_498,19
x_rank_507,18
x_rank_597,18
x_rank_579,18
x_rank_501,18
x_rank_622,18
x_rank_515,18
x_rank_485,18
x_rank_574,18
x_rank_263,18
x_rank_669,18
x_rank_671,18
x_rank_649,18
x_rank_393,18
x_rank_605,18
x_rank_529,17
x_rank_664,17
x_rank_512,17
x_rank_612,17
x_rank_650,17
x_rank_554,17
x_rank_684,17
x_rank_425,17
x_rank_510,17
x_rank_691,16
x_rank_680,16
x_rank_240,16
x_rank_535,16
x_rank_565,16
x_rank_617,16
x_rank_594,16
x_rank_137,16
x_rank_701,16
x_rank_534,16
x_rank_466,16
x_rank_567,16
x_rank_467,16
x_rank_616,16
x_rank_376,16
x_rank_647,16
x_rank_634,16
x_rank_483,16
x_rank_670,15
x_rank_668,15
x_rank_364,15
x_rank_625,15
x_rank_532,15
x_rank_290,15
x_rank_614,15
x_rank_570,15
x_rank_469,15
x_rank_497,15
x_rank_683,15
x_rank_676,15
x_rank_394,14
x_rank_644,14
x_rank_629,14
x_rank_427,14
x_rank_43,14
x_rank_620,14
x_rank_491,14
x_rank_642,14
x_rank_470,14
x_rank_717,14
x_rank_659,14
x_rank_604,14
x_rank_238,13
x_rank_200,13
x_rank_508,13
x_rank_409,13
x_rank_399,13
x_rank_613,13
x_rank_738,13
x_rank_527,13
x_rank_703,13
x_rank_210,12
x_rank_442,12
x_rank_396,12
x_rank_652,12
x_rank_243,12
x_rank_352,11
x_rank_149,11
x_rank_230,11
x_rank_287,11
x_rank_648,11
x_rank_603,11
x_rank_524,11
x_rank_737,11
x_rank_481,11
x_rank_492,11
x_rank_656,11
x_rank_558,10
x_rank_398,10
x_rank_245,10
x_rank_685,10
x_rank_662,10
x_rank_598,10
x_rank_348,10
x_rank_102,10
x_rank_514,10
x_rank_504,10
x_rank_693,10
x_rank_385,10
x_rank_696,10
x_rank_281,10
x_rank_107,10
x_rank_675,10
x_rank_486,10
x_rank_566,10
x_rank_250,9
x_rank_661,9
x_rank_408,9
x_rank_400,9
x_rank_271,9
x_rank_229,9
x_rank_538,9
x_rank_553,9
x_rank_362,9
x_rank_428,9
x_rank_673,8
x_rank_388,8
x_rank_537,8
x_rank_224,8
x_rank_379,8
x_rank_402,8
x_rank_665,8
x_rank_686,8
x_rank_700,8
x_rank_377,7
x_rank_212,7
x_rank_371,7
x_rank_705,7
x_rank_708,7
x_rank_158,7
x_rank_540,7
x_rank_704,7
x_rank_556,7
x_rank_405,6
x_rank_495,6
x_rank_411,6
x_rank_631,6
x_rank_591,6
x_rank_713,6
x_rank_725,6
x_rank_709,6
x_rank_623,6
x_rank_697,6
x_rank_689,6
x_rank_698,6
x_rank_456,6
x_rank_699,5
x_rank_694,5
x_rank_361,5
x_rank_745,5
x_rank_406,5
x_rank_414,5
x_rank_302,5
x_rank_374,5
x_rank_712,5
x_rank_209,5
x_rank_372,5
x_rank_746,5
x_rank_389,5
x_rank_711,4
x_rank_392,4
x_rank_255,4
x_rank_752,4
x_rank_633,4
x_rank_516,4
x_rank_749,4
x_rank_747,3
x_rank_443,3
x_rank_702,3
x_rank_404,3
x_rank_499,3
x_rank_735,3
x_rank_438,3
x_rank_774,3
x_rank_690,3
x_rank_77,3
x_rank_293,2
x_rank_714,2
x_rank_435,2
x_rank_667,2
x_rank_707,2
x_rank_751,2
x_rank_681,2
x_rank_413,2
x_rank_768,2
x_rank_762,2
x_rank_397,2
x_rank_573,2
x_rank_214,2
x_rank_716,2
x_rank_390,2
x_rank_692,2
x_rank_280,2
x_rank_679,2
x_rank_727,2
x_rank_252,2
x_rank_730,2
x_rank_718,1
x_rank_340,1
x_rank_741,1
x_rank_788,1
x_rank_401,1
x_rank_785,1
x_rank_795,1
x_rank_753,1
x_rank_710,1
x_rank_433,1
x_rank_765,1
x_rank_799,1
x_rank_429,1
x_rank_706,1
x_rank_787,1
x_rank_412,1
x_rank_720,1
x_rank_373,1
x_rank_59,1
x_rank_444,1
x_rank_447,1
x_rank_380,1
x_rank_384,1
x_rank_750,1
x_rank_770,1
x_rank_721,1
x_rank_419,1
x_rank_678,1
x_rank_451,1
x_rank_792,1
