feature,score
x_rank_197,41
x_rank_233,40
x_rank_256,40
x_rank_147,40
x_rank_383,39
x_rank_391,39
x_rank_82,39
x_rank_219,38
x_rank_294,38
x_rank_159,38
x_rank_278,38
x_rank_740,38
x_rank_116,38
x_rank_173,37
x_rank_160,37
x_rank_724,37
x_rank_95,37
x_rank_246,37
x_rank_169,37
x_rank_267,37
x_rank_259,37
x_rank_109,37
x_rank_5,36
x_rank_45,36
x_rank_152,36
x_rank_202,36
x_rank_8,36
x_rank_781,36
x_rank_10,36
x_rank_248,35
x_rank_94,35
x_rank_260,35
x_rank_93,35
x_rank_118,35
x_rank_282,35
x_rank_457,34
x_rank_225,34
x_rank_50,34
x_rank_462,34
x_rank_85,34
x_rank_203,34
x_rank_90,34
x_rank_176,33
x_rank_117,33
x_rank_204,33
x_rank_638,33
x_rank_460,33
x_rank_180,33
x_rank_97,32
x_rank_213,32
x_rank_794,32
x_rank_454,32
x_rank_174,32
x_rank_479,32
x_rank_156,32
x_rank_305,32
x_rank_327,32
x_rank_74,32
x_rank_198,32
x_rank_420,32
x_rank_99,32
x_rank_308,32
x_rank_84,31
x_rank_450,31
x_rank_66,31
x_rank_177,31
x_rank_113,31
x_rank_358,31
x_rank_448,30
x_rank_310,30
x_rank_87,29
x_rank_270,29
x_rank_472,29
x_rank_350,29
x_rank_104,29
x_rank_96,29
x_rank_36,29
x_rank_55,28
x_rank_143,28
x_rank_14,28
x_rank_784,28
x_rank_279,28
x_rank_471,28
x_rank_165,27
x_rank_124,27
x_rank_349,27
x_rank_300,27
x_rank_112,27
x_rank_106,27
x_rank_458,27
x_rank_320,27
x_rank_32,27
x_rank_83,27
x_rank_6,27
x_rank_15,27
x_rank_272,27
x_rank_164,27
x_rank_189,27
x_rank_453,27
x_rank_114,27
x_rank_311,27
x_rank_3,26
x_rank_232,26
x_rank_211,26
x_rank_150,26
x_rank_119,25
x_rank_134,25
x_rank_122,25
x_rank_307,25
x_rank_257,25
x_rank_295,25
x_rank_154,25
x_rank_89,25
x_rank_315,25
x_rank_596,25
x_rank_318,25
x_rank_465,25
x_rank_526,24
x_rank_16,24
x_rank_163,24
x_rank_33,24
x_rank_269,24
x_rank_153,24
x_rank_335,24
x_rank_275,24
x_rank_473,24
x_rank_131,23
x_rank_56,23
x_rank_265,23
x_rank_331,23
x_rank_191,23
x_rank_437,23
x_rank_145,23
x_rank_182,23
x_rank_12,23
x_rank_54,23
x_rank_288,23
x_rank_86,23
x_rank_476,23
x_rank_344,23
x_rank_586,22
x_rank_357,22
x_rank_423,22
x_rank_461,22
x_rank_120,22
x_rank_2,22
x_rank_162,21
x_rank_115,21
x_rank_11,21
x_rank_360,21
x_rank_40,21
x_rank_273,21
x_rank_125,20
x_rank_291,20
x_rank_17,20
x_rank_175,20
x_rank_489,20
x_rank_286,20
x_rank_23,19
x_rank_330,19
x_rank_41,19
x_rank_726,19
x_rank_130,19
x_rank_557,19
x_rank_100,19
x_rank_186,19
x_rank_337,19
x_rank_562,19
x_rank_216,19
x_rank_533,18
x_rank_575,18
x_rank_195,18
x_rank_261,18
x_rank_552,18
x_rank_580,18
x_rank_184,18
x_rank_474,18
x_rank_521,18
x_rank_363,18
x_rank_365,17
x_rank_550,17
x_rank_235,17
x_rank_682,17
x_rank_519,17
x_rank_231,17
x_rank_101,17
x_rank_313,17
x_rank_464,17
x_rank_161,16
x_rank_157,16
x_rank_334,16
x_rank_488,16
x_rank_615,16
x_rank_434,16
x_rank_347,16
x_rank_179,16
x_rank_289,16
x_rank_463,16
x_rank_493,16
x_rank_108,16
x_rank_544,15
x_rank_589,15
x_rank_339,15
x_rank_306,15
x_rank_72,15
x_rank_217,15
x_rank_503,15
x_rank_381,15
x_rank_64,15
x_rank_228,15
x_rank_20,15
x_rank_500,15
x_rank_322,15
x_rank_92,15
x_rank_355,15
x_rank_563,15
x_rank_121,15
x_rank_18,15
x_rank_351,14
x_rank_480,14
x_rank_520,14
x_rank_359,14
x_rank_446,14
x_rank_628,13
x_rank_127,13
x_rank_386,13
x_rank_606,13
x_rank_317,13
x_rank_24,13
x_rank_418,13
x_rank_276,13
x_rank_664,13
x_rank_298,12
x_rank_123,12
x_rank_21,12
x_rank_587,12
x_rank_469,12
x_rank_378,12
x_rank_484,12
x_rank_142,12
x_rank_602,12
x_rank_285,12
x_rank_624,12
x_rank_258,12
x_rank_283,12
x_rank_466,12
x_rank_578,12
x_rank_137,12
x_rank_617,12
x_rank_475,12
x_rank_523,12
x_rank_140,12
x_rank_442,11
x_rank_356,11
x_rank_128,11
x_rank_530,11
x_rank_543,11
x_rank_517,11
x_rank_588,11
x_rank_263,11
x_rank_139,11
x_rank_650,11
x_rank_531,11
x_rank_572,11
x_rank_539,11
x_rank_525,11
x_rank_551,11
x_rank_199,11
x_rank_546,11
x_rank_564,11
x_rank_590,11
x_rank_660,11
x_rank_88,11
x_rank_206,11
x_rank_43,10
x_rank_102,10
x_rank_502,10
x_rank_651,10
x_rank_621,10
x_rank_193,10
x_rank_208,10
x_rank_518,10
x_rank_610,10
x_rank_561,10
x_rank_593,10
x_rank_571,10
x_rank_506,10
x_rank_424,10
x_rank_105,10
x_rank_509,10
x_rank_110,9
x_rank_482,9
x_rank_608,9
x_rank_501,9
x_rank_607,9
x_rank_614,9
x_rank_658,9
x_rank_321,9
x_rank_470,9
x_rank_645,9
x_rank_297,9
x_rank_583,9
x_rank_688,9
x_rank_534,9
x_rank_599,9
x_rank_559,9
x_rank_646,9
x_rank_467,9
x_rank_478,9
x_rank_172,9
x_rank_541,9
x_rank_641,9
x_rank_459,8
x_rank_643,8
x_rank_547,8
x_rank_630,8
x_rank_200,8
x_rank_548,8
x_rank_594,8
x_rank_642,8
x_rank_485,8
x_rank_611,8
x_rank_560,8
x_rank_490,8
x_rank_549,8
x_rank_627,8
x_rank_672,8
x_rank_537,8
x_rank_568,8
x_rank_619,8
x_rank_554,8
x_rank_135,8
x_rank_595,8
x_rank_188,8
x_rank_497,8
x_rank_532,8
x_rank_581,8
x_rank_640,8
x_rank_647,8
x_rank_393,7
x_rank_181,7
x_rank_314,7
x_rank_515,7
x_rank_676,7
x_rank_612,7
x_rank_368,7
x_rank_326,7
x_rank_600,7
x_rank_687,7
x_rank_364,7
x_rank_441,7
x_rank_395,7
x_rank_513,7
x_rank_323,7
x_rank_492,7
x_rank_637,7
x_rank_604,7
x_rank_582,6
x_rank_574,6
x_rank_328,6
x_rank_648,6
x_rank_683,6
x_rank_579,6
x_rank_545,6
x_rank_654,6
x_rank_577,6
x_rank_659,6
x_rank_652,6
x_rank_535,6
x_rank_649,6
x_rank_491,6
x_rank_644,6
x_rank_701,6
x_rank_290,6
x_rank_505,6
x_rank_618,6
x_rank_379,6
x_rank_555,6
x_rank_538,6
x_rank_666,6
x_rank_657,6
x_rank_477,6
x_rank_527,6
x_rank_569,5
x_rank_738,5
x_rank_639,5
x_rank_635,5
x_rank_693,5
x_rank_227,5
x_rank_634,5
x_rank_609,5
x_rank_576,5
x_rank_616,5
x_rank_556,5
x_rank_312,5
x_rank_508,5
x_rank_670,5
x_rank_370,5
x_rank_597,5
x_rank_671,4
x_rank_626,4
x_rank_241,4
x_rank_242,4
x_rank_592,4
x_rank_348,4
x_rank_613,4
x_rank_402,4
x_rank_570,4
x_rank_636,4
x_rank_514,4
x_rank_625,4
x_rank_483,4
x_rank_244,4
x_rank_510,4
x_rank_691,4
x_rank_352,4
x_rank_376,4
x_rank_605,4
x_rank_281,4
x_rank_566,4
x_rank_149,4
x_rank_553,4
x_rank_498,4
x_rank_481,4
x_rank_585,4
x_rank_622,4
x_rank_494,3
x_rank_238,3
x_rank_603,3
x_rank_700,3
x_rank_367,3
x_rank_705,3
x_rank_362,3
x_rank_487,3
x_rank_224,3
x_rank_496,3
x_rank_558,3
x_rank_684,3
x_rank_712,3
x_rank_696,3
x_rank_662,3
x_rank_656,3
x_rank_396,3
x_rank_620,3
x_rank_668,3
x_rank_631,3
x_rank_504,3
x_rank_411,2
x_rank_704,2
x_rank_408,2
x_rank_427,2
x_rank_371,2
x_rank_529,2
x_rank_409,2
x_rank_675,2
x_rank_377,2
x_rank_633,2
x_rank_205,2
x_rank_629,2
x_rank_59,2
x_rank_495,2
x_rank_507,2
x_rank_717,2
x_rank_388,2
x_rank_425,2
x_rank_212,2
x_rank_240,2
x_rank_713,2
x_rank_385,2
x_rank_737,2
x_rank_690,2
x_rank_512,2
x_rank_536,2
x_rank_680,2
x_rank_486,2
x_rank_511,2
x_rank_665,2
x_rank_400,2
x_rank_499,2
x_rank_209,2
x_rank_243,2
x_rank_565,2
x_rank_516,2
x_rank_728,1
x_rank_271,1
x_rank_417,1
x_rank_403,1
x_rank_573,1
x_rank_410,1
x_rank_763,1
x_rank_730,1
x_rank_692,1
x_rank_230,1
x_rank_783,1
x_rank_760,1
x_rank_677,1
x_rank_444,1
x_rank_229,1
x_rank_397,1
x_rank_220,1
x_rank_451,1
x_rank_718,1
x_rank_567,1
x_rank_752,1
x_rank_770,1
x_rank_389,1
x_rank_447,1
x_rank_697,1
x_rank_245,1
x_rank_709,1
x_rank_77,1
x_rank_374,1
x_rank_428,1
x_rank_663,1
x_rank_774,1
x_rank_673,1
x_rank_210,1
x_rank_800,1
x_rank_632,1
x_rank_703,1
x_rank_723,1
x_rank_727,1
x_rank_711,1
x_rank_710,1
x_rank_524,1
x_rank_416,1
x_rank_107,1
x_rank_456,1
x_rank_111,1
x_rank_372,1
x_rank_598,1
x_rank_540,1
x_rank_698,1
x_rank_725,1
x_rank_795,1
x_rank_394,1
x_rank_689,1
